LFQ intensity H1	LFQ intensity H2	LFQ intensity H3	LFQ intensity L1	LFQ intensity L2	LFQ intensity L3	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Welch's T-test Significant L_Hwelch_combined	C: Welch's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: PEP	N: Intensity	N: -Log Welch's T-test p-value L_Hwelch_combined	N: Welch's T-test q-value L_Hwelch_combined	N: Welch's T-test Difference L_Hwelch_combined	N: Welch's T-test Test statistic L_Hwelch_combined	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
25.1256	25.2148	25.2326	26.0935	25.9139	25.8453				+	L_H	10	10	10	10.8	10.8	10.8	140.53	2.45E-27	103750000	2.4517	0.0205285	0.759902	0.365148	Q99707;B4DST3;B7ZLW7;B1ANE3	Q99707;B4DST3;B7ZLW7;B1ANE3	Methionine synthase	MTR	5885
30.0073	29.9788	29.9781	30.7148	30.4393	30.5398				+	L_H	16	16	16	89.3	89.3	89.3	26.923	7.85E-143	6221800000	1.74946	0.0499667	0.576537	0.277038	Q99714;Q99714-2;Q5H928;REV__Q47688	Q99714;Q99714-2;Q5H928	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	5886
31.2776	30.9987	31.0664	31.9082	31.7822	31.664				+	L_H	25	25	25	57.3	57.3	57.3	59.366	3.75E-138	13579000000	2.39916	0.021877	0.670554	0.317846	Q99832;Q99832-3;B8ZZC9;F5GZK5;Q99832-4;B7Z1C9;Q99832-2;F8WAM2;F8WBP8	Q99832;Q99832-3;B8ZZC9;F5GZK5;Q99832-4;B7Z1C9;Q99832-2	T-complex protein 1 subunit eta	CCT7	5891
28.744	28.4242	28.4425	29.2431	29.1333	29.1176				+	L_H	15	15	15	38.4	38.4	38.4	45.476	5.02E-54	2048800000	1.78494	0.0476933	0.627785	0.297396	Q99986;H0YJ50;H0YJJ9	Q99986;H0YJ50	Serine/threonine-protein kinase VRK1	VRK1	5893
24.3435	23.9672	24.0304	24.9753	25.213	24.8797				+	L_H	6	6	6	10.5	10.5	10.5	70.52	2.32E-17	159610000	2.36266	0.0225429	0.90895	0.422214	Q9BRD0;Q9BRD0-2;H7C462	Q9BRD0;Q9BRD0-2	BUD13 homolog	BUD13	5910
24.3959	24.0698	24.1774	25.2737	24.9032	24.8842				+	L_H	5	5	5	24.2	24.2	24.2	26.047	4.08E-16	159240000	2.06545	0.0330735	0.806004	0.373326	Q9BRT9;E5RFF9;Q9BRT9-2;E5RH56	Q9BRT9;E5RFF9	DNA replication complex GINS protein SLD5	GINS4	5917
26.1269	26.6003	26.4199	26.9998	27.3344	27.3994				+	L_H	10	10	9	23.4	23.4	21.7	46.971	2.11E-37	827870000	2.00343	0.0362626	0.862186	0.394529	Q9BS26;I3L495	Q9BS26	Endoplasmic reticulum resident protein 44	ERP44	5921
25.8944	25.9704	26.0921	26.8011	26.8708	26.7864				+	L_H	6	6	6	22.6	22.6	22.6	47.025	3.00E-28	446800000	2.86655	0.0129591	0.833793	0.404127	Q9BTD8-4;Q9BTD8-2;Q9BTD8-3;Q9BTD8	Q9BTD8-4;Q9BTD8-2;Q9BTD8-3;Q9BTD8	RNA-binding protein 42	RBM42	5932
24.2638	24.0746	24.1977	25.0749	24.9619	25.0919				+	L_H	11	11	11	10.6	10.6	10.6	132.6	1.43E-30	258930000	3.42371	0.0078049	0.864223	0.41773	Q9BTW9;Q9BTW9-4;Q9BTW9-5;F8WC00;A6NE57;C9J1U4;I3L4D2;I3L3H4;I3L131;I3L143;I3L0V3;I3L163;I3L439;Q9BTW9-3;I3L500;I3L2Y4;I3L1S3;Q9BTW9-2;I3L120	Q9BTW9;Q9BTW9-4;Q9BTW9-5;F8WC00	Tubulin-specific chaperone D	TBCD	5942
27.6167	27.4506	27.6446	28.545	28.109	28.2216				+	L_H	12	12	12	56.6	56.6	56.6	27.049	7.62E-56	1221100000	1.75181	0.0498204	0.721222	0.33639	Q9BUP3;Q9BUP3-3;E9PI87;Q9BUP3-2	Q9BUP3;Q9BUP3-3;E9PI87	Oxidoreductase HTATIP2	HTATIP2	5953
30.5301	30.5061	30.7321	30.9938	31.1123	31.1507				+	L_H	32	32	32	43.3	43.3	43.3	95.581	5.11E-147	7601100000	2.16311	0.0289145	0.496201	0.237889	Q9BUQ8;H0YI52;F8VVA2;H0YIL9	Q9BUQ8	Probable ATP-dependent RNA helicase DDX23	DDX23	5954
25.4627	24.5751	25.3638	26.5657	27.1691	27.0969				+	L_H	4	4	4	27.4	27.4	27.4	25.387	1.35E-09	374650000	2.07167	0.0327392	1.81003	0.773783	Q9BV86;Q9BV86-2	Q9BV86;Q9BV86-2	N-terminal Xaa-Pro-Lys N-methyltransferase 1	NTMT1	5963
25.1395	25.107	25.0176	25.7376	25.8358	25.8601				+	L_H	5	5	5	32.3	32.3	32.3	25.858	4.78E-22	308010000	3.79925	0.00590435	0.723159	0.352372	Q9BVC5;C9J4K0;B4E2G9	Q9BVC5;C9J4K0;B4E2G9	Ashwin	C2orf49	5965
25.9769	26.102	25.8911	26.3206	26.5822	26.6544				+	L_H	11	11	11	25.3	25.3	25.3	73.747	2.51E-49	380430000	1.76445	0.0488454	0.529081	0.249747	Q9BW19;A2BEW4;A2AB20	Q9BW19	Kinesin-like protein KIFC1	KIFC1	5972
25.6244	25.0957	25.4676	26.369	26.5783	26.6298				+	L_H	14	14	9	16.6	16.6	11.3	101.27	2.52E-57	430080000	2.10322	0.0314247	1.12978	0.519226	Q9BXJ9;F5H5A7;Q9BXJ9-4;REV__E9PHF8;REV__F5H7V1;REV__G3V1R5;REV__F5H6R2;REV__O43847;REV__O43847-2;REV__B1AKJ5	Q9BXJ9;F5H5A7;Q9BXJ9-4	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15	5989
29.9921	29.8057	30.0606	30.6326	30.7343	30.5806				+	L_H	31	31	31	37	37	37	100.15	2.90E-141	5313000000	2.49621	0.0193672	0.696351	0.333416	Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5;Q9BXP5-5;H7C3A1;E7EPT2;H7C1K0;H7C0U8;F5H3Y8;H7C159	Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5;Q9BXP5-5;H7C3A1	Serrate RNA effector molecule homolog	SRRT	5991
29.5605	29.5329	29.4372	30.2503	30.2096	30.1359				+	L_H	18	18	18	41.7	41.7	41.7	56.769	2.31E-105	3922300000	3.75499	0.00590435	0.688375	0.335765	Q9BZZ5-2;G3V1C3;Q9BZZ5;Q9BZZ5-5;Q9BZZ5-3;B4DDR3;Q9BZZ5-1;H0YER7;E9PQK6	Q9BZZ5-2;G3V1C3;Q9BZZ5;Q9BZZ5-5;Q9BZZ5-3;B4DDR3;Q9BZZ5-1	Apoptosis inhibitor 5	API5	6015
30.2818	30.4461	30.4566	30.8233	30.8518	30.9146				+	L_H	39	39	39	45	45	45	115.73	1.25E-203	7836600000	2.23571	0.0265059	0.46836	0.227064	Q9H0A0;E7ESU4;E9PMN9;E9PMU0;E9PJN6	Q9H0A0;E7ESU4;E9PMN9	N-acetyltransferase 10	NAT10	6040
24.247	24.1755	24.1569	26.1977	25.871	25.4532				+	L_H	4	4	4	5.9	5.9	5.9	66.389	6.95E-10	158940000	1.81032	0.045961	1.6475	0.743054	Q9H0G5;H7BYM1;F5H727	Q9H0G5;H7BYM1;F5H727	Nuclear speckle splicing regulatory protein 1	NSRP1	6042
23.3281	23.5295	23.1367	23.813	24.2489	24.0304				+	L_H	11	3	3	32.6	12.2	12.2	64.436	3.04E-56	86687000	1.82884	0.0448629	0.699389	0.322389	Q9H0L4	Q9H0L4	Cleavage stimulation factor subunit 2 tau variant	CSTF2T	6047
24.6955	24.6417	24.2895	25.3974	25.0968	25.3947				+	L_H	6	6	6	22.8	22.8	22.8	32.558	1.53E-30	287220000	1.9612	0.037938	0.754074	0.348826	Q9H0P0-3;Q9H0P0-2;Q9H0P0-1;Q9H0P0;B9A035	Q9H0P0-3;Q9H0P0-2;Q9H0P0-1;Q9H0P0;B9A035	Cytosolic 5-nucleotidase 3	NT5C3	6048
26.478	26.1995	26.3556	27.6067	27.4363	27.6819				+	L_H	10	9	9	36.4	33.8	33.8	39.638	1.51E-44	1044000000	3.43752	0.00774562	1.23058	0.583625	Q9H2U2-2;E2QRM6;Q9H2U2;H0Y9D8;Q9H2U2-3;F8WDN9;D6R967;B4DFH3;D6RGV9;Q9H2U2-4;D6RGI1;H0YAK2;D6RAD3	Q9H2U2-2;E2QRM6;Q9H2U2;H0Y9D8;Q9H2U2-3;F8WDN9;D6R967;B4DFH3	Inorganic pyrophosphatase 2, mitochondrial	PPA2	6072
26.9184	27.1005	26.7799	27.4128	27.4887	27.7524				+	L_H	3	3	3	43	43	43	10.116	9.66E-14	714340000	1.94258	0.0387468	0.618337	0.289134	Q9H3K6;Q9H3K6-2	Q9H3K6	BolA-like protein 2	BOLA2	6077
26.903	27.1407	26.7231	27.5361	27.6989	27.4304				+	L_H	6	6	6	22.1	22.1	22.1	31.791	1.52E-24	625740000	1.78177	0.0476933	0.632835	0.295171	Q9H3N1;G3V448	Q9H3N1	Thioredoxin-related transmembrane protein 1	TMX1	6078
26.0816	26.0312	25.9031	26.3019	26.3945	26.3369				+	L_H	15	15	15	18.6	18.6	18.6	101.67	5.86E-72	424120000	1.95552	0.0381251	0.339132	0.164659	Q9H3U1-2;Q9H3U1;Q9H3U1-3	Q9H3U1-2;Q9H3U1	Protein unc-45 homolog A	UNC45A	6081
27.2365	27.2171	27.4455	27.784	27.658	27.6759				+	L_H	11	11	11	20.9	20.9	20.9	65.009	1.48E-63	1190100000	1.80987	0.045961	0.406242	0.195023	Q9H4L4	Q9H4L4	Sentrin-specific protease 3	SENP3	6088
24.933	24.7429	24.7686	23.9188	24.1739	23.8659				+	L_H	6	6	6	7.6	7.6	7.6	98.795	1.06E-29	150400000	2.46237	0.0202548	-0.828629	-0.392308	Q9H501;Q6P6H6	Q9H501	ESF1 homolog	ESF1	6092
23.265	23.6268	23.3988	24.3547	24.4415	24.6768				+	L_H	8	8	8	25.8	25.8	25.8	45.348	4.33E-22	173940000	2.74077	0.0146774	1.06079	0.495035	Q9H5Q4;F5H7M4	Q9H5Q4	Dimethyladenosine transferase 2, mitochondrial	TFB2M	6096
22.9625	22.5006	23.1691	23.7102	23.9676	24.1993				+	L_H	3	3	3	10.8	10.8	10.8	40.235	4.22E-10	76047000	1.85282	0.0435546	1.08165	0.48225	Q9H6F5;B4DY99	Q9H6F5;B4DY99	Coiled-coil domain-containing protein 86	CCDC86	6099
24.7605	25.0269	24.4673	25.8519	26.0349	26.3275				+	L_H	7	7	7	37.6	37.6	37.6	18.681	2.77E-28	232390000	2.4304	0.0210024	1.31985	0.596449	Q9H773;H3BSA6	Q9H773	dCTP pyrophosphatase 1	DCTPP1	6106
25.7668	25.8217	25.4871	26.6615	26.5054	26.2552				+	L_H	25	25	22	16.7	16.7	15.4	215.31	1.81E-71	494220000	2.09756	0.0315645	0.782153	0.362564	Q9H7D0;H0Y7N4;Q9H7D0-2;H0YB14;E5RFJ0	Q9H7D0;H0Y7N4	Dedicator of cytokinesis protein 5	DOCK5	6110
21.9858	21.983	22.1922	22.654	22.526	22.4577				+	L_H	3	3	3	5.7	5.7	5.7	51.172	3.97E-17	55312000	2.22269	0.0268866	0.492232	0.235514	Q9H993;F5GZY1	Q9H993;F5GZY1	UPF0364 protein C6orf211	C6orf211	6124
24.521	24.2664	24.5818	24.9071	24.9708	25.2491				+	L_H	2	2	2	11	11	11	30.958	4.00E-07	111230000	1.82451	0.0451267	0.585953	0.273467	Q9H9Q2-3;Q9H9Q2	Q9H9Q2-3;Q9H9Q2	COP9 signalosome complex subunit 7b	COPS7B	6129
26.6188	26.4963	26.8469	27.2764	27.7147	27.311				+	L_H	9	9	9	27.7	27.7	27.7	42.449	8.49E-41	885990000	1.87126	0.0426102	0.780075	0.358788	Q9HB07;F8VQQ3;F5H641;F8VR84;H3BPH3	Q9HB07;F8VQQ3;F5H641;F8VR84	UPF0160 protein MYG1, mitochondrial	C12orf10	6138
24.8307	24.8139	25.1139	26.2489	26.062	25.7884				+	L_H	6	6	6	17.4	17.4	17.4	47.019	1.63E-35	297050000	2.45803	0.0203706	1.11359	0.514272	Q9HC36;I3L443;I3L0T6	Q9HC36;I3L443	RNA methyltransferase-like protein 1	RNMTL1	6145
27.1184	27.256	27.0365	27.5837	27.7491	27.7255				+	L_H	10	10	10	37.6	37.6	37.6	33.232	5.16E-44	864900000	2.51467	0.019158	0.549103	0.263704	Q9HC38-2;Q9HC38;B7Z403;E7EMY5;I3L3Q4;Q9HC38-3;I3NI27;I3NI24;I3L2C2;I3L1F4;I3L277;I3L1I0	Q9HC38-2;Q9HC38;B7Z403;E7EMY5;I3L3Q4;Q9HC38-3	Glyoxalase domain-containing protein 4	GLOD4	6146
25.7412	25.3444	25.5961	26.2123	26.2712	26.4803				+	L_H	4	4	4	30.7	30.7	30.7	14.96	9.61E-17	259520000	2.10413	0.0314247	0.760721	0.355215	Q9NPJ3;F5H2L4	Q9NPJ3;F5H2L4	Acyl-coenzyme A thioesterase 13	ACOT13	6173
23.5791	23.4551	23.6866	24.2414	24.3938	24.0236				+	L_H	7	7	7	6.8	6.8	6.8	120.01	3.16E-18	99191000	1.95613	0.0381251	0.645984	0.303775	Q9NQW6-2;Q9NQW6;H7C3S1;H7C1K5;C9J0G4;C9JJT6	Q9NQW6-2;Q9NQW6	Actin-binding protein anillin	ANLN	6184
24.8848	24.6087	24.8657	25.4131	25.3277	25.1163				+	L_H	19	19	18	5.8	5.8	5.7	530.25	2.84E-53	187210000	1.78664	0.0476773	0.499304	0.234932	Q9NR09;H7C3P0;H7C094	Q9NR09	Baculoviral IAP repeat-containing protein 6	BIRC6	6185
32.2902	32.3631	32.4307	32.7757	32.9441	33.074				+	L_H	36	36	33	51.7	51.7	47.4	87.343	1.08E-194	26361000000	1.9613	0.037938	0.56994	0.271993	Q9NR30;Q9NR30-2;Q3SWU7;REV__Q86X10-4;REV__Q86X10-2;REV__A2A2F0;REV__O15399;REV__Q86X10-3;REV__A2A2E9;REV__Q86X10	Q9NR30;Q9NR30-2	Nucleolar RNA helicase 2	DDX21	6188
23.4442	23.5636	23.9147	24.3178	24.5057	24.7762				+	L_H	5	5	5	16.2	16.2	16.2	44.803	3.61E-17	132150000	1.99505	0.0365156	0.892412	0.406752	Q9NR50-3;Q9NR50-2;Q9NR50;H0Y580;Q5QP88	Q9NR50-3;Q9NR50-2;Q9NR50;H0Y580	Translation initiation factor eIF-2B subunit gamma	EIF2B3	6191
22.8943	22.5453	22.5559	23.908	23.8821	23.8755				+	L_H	4	4	4	10.4	10.4	10.4	50.854	1.56E-18	72222000	2.08169	0.0323095	1.22339	0.578428	Q9NS86	Q9NS86	LanC-like protein 2	LANCL2	6211
26.5548	26.7028	26.4295	27.0815	27.1451	27.0876				+	L_H	16	16	16	20.4	20.4	20.4	113.79	3.06E-55	798780000	1.80127	0.0465118	0.542383	0.260567	Q9NSE4;F6SBX2	Q9NSE4;F6SBX2	Isoleucine--tRNA ligase, mitochondrial	IARS2	6214
28.7416	28.9172	28.4829	29.4818	29.6854	29.2733				+	L_H	15	15	4	43.7	43.7	12.1	44.743	1.57E-59	2863500000	1.93538	0.039063	0.766245	0.352559	Q9NTK5;Q9NTK5-2;C9JCJ9;C9JTK6	Q9NTK5;Q9NTK5-2	Obg-like ATPase 1	OLA1	6219
23.2488	23.2894	23.4326	24.2036	24.1817	24.2831				+	L_H	4	4	4	3.3	3.3	3.3	97.394	1.05E-08	149500000	3.20185	0.00938401	0.899158	0.435705	Q9NTZ6	Q9NTZ6	RNA-binding protein 12	RBM12	6222
29.3347	29.1232	29.1666	29.8058	29.6815	29.6501				+	L_H	95	95	94	21.1	21.1	21	632.81	0	4609800000	2.36648	0.0224356	0.504312	0.242442	Q9NU22;Q5T795;REV__P21359-3;REV__P21359-5;REV__P21359-4	Q9NU22	Midasin	MDN1	6223
21.5305	21.2002	21.4093	21.9761	21.8089	21.9739				+	L_H	2	2	2	3.7	3.7	3.7	59.58	5.59E-09	35358000	1.83925	0.0442312	0.539652	0.255613	Q9NUL7	Q9NUL7	Probable ATP-dependent RNA helicase DDX28	DDX28	6226
26.8135	26.9229	27.0171	27.6521	27.508	27.3643				+	L_H	9	9	9	35.2	35.2	35.2	36.748	5.15E-43	975430000	2.21923	0.0269218	0.590294	0.280851	Q9NUQ9;E5RI16;E5RJL8;F8W7X2;E5RJE1;E5RIR8;Q9NW21;E5RK61;E5RFS4;E5RHU5;E5RGI7;E5RK81;E5RH75;Q9H0Q0	Q9NUQ9;E5RI16	Protein FAM49B	FAM49B	6231
20.8681	21.0182	21.043	22.6777	23.1516	22.2949				+	L_H	2	2	2	15.2	15.2	15.2	18.609	2.44E-06	40242000	1.78911	0.047513	1.73165	0.768346	Q9NV35	Q9NV35	Probable 8-oxo-dGTP diphosphatase NUDT15	NUDT15	6235
27.7251	27.89	27.8631	28.5589	28.4366	28.4321				+	L_H	35	35	35	31.3	31.3	31.3	149.32	6.48E-254	1490600000	3.14172	0.00985593	0.649799	0.314547	Q9NVI1;Q9NVI1-2;Q9NVI1-1;F8W7R3;H3BP78;H3BMG4;Q9NVI1-4;H3BT54;H3BQE2;H3BS60;H3BN35	Q9NVI1;Q9NVI1-2;Q9NVI1-1;F8W7R3;H3BP78	Fanconi anemia group I protein	FANCI	6242
23.6538	23.6166	24.0156	26.8998	27.2489	26.3103				+	L_H	6	6	6	22.6	22.6	22.6	21.539	8.60E-32	314460000	2.57762	0.0178375	3.05763	1.32824	Q9NVJ2;Q96BM9;B4DI85	Q9NVJ2;Q96BM9	ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	6244
28.6349	28.4951	28.5792	29.0216	28.9372	28.8647				+	L_H	17	17	17	35.8	35.8	35.8	75.406	3.07E-87	2240000000	2.42092	0.021282	0.371422	0.180226	Q9NVP1;F5H863;H7C452	Q9NVP1;F5H863	ATP-dependent RNA helicase DDX18	DDX18	6248
24.7531	24.9357	24.7829	25.3009	25.4307	25.4589				+	L_H	12	12	12	22.5	22.5	22.5	82.235	1.28E-53	297890000	2.77206	0.0142738	0.572893	0.276145	Q9NVR2;H0YBH6;H0YBW3;H0YC09;E5RHN1;E5RJN5;H0YB36	Q9NVR2	Integrator complex subunit 10	INTS10	6250
27.4507	27.3621	27.1527	28.192	27.9495	28.0655				+	L_H	15	15	15	22.3	22.3	22.3	85.737	2.73E-55	1225800000	2.49336	0.0193672	0.747205	0.353668	Q9NW13;E9PDD9;C9JE21;C9JAA9;H7C5G8	Q9NW13;E9PDD9	RNA-binding protein 28	RBM28	6255
28.3428	28.3181	28.274	28.8667	28.7781	28.9812				+	L_H	28	28	28	37.3	37.3	37.3	103.91	7.15E-136	2384900000	2.2254	0.0268162	0.563722	0.273365	Q9NXF1-2;Q9NXF1;E7ERG2;B7Z9D5	Q9NXF1-2;Q9NXF1;E7ERG2	Testis-expressed sequence 10 protein	TEX10	6274
24.6906	24.7703	24.9245	25.2848	25.3846	25.1737				+	L_H	8	8	8	20.3	20.3	20.3	61.124	1.27E-36	185640000	2.19693	0.0277968	0.485912	0.232296	Q9NXV6;D6RGD2	Q9NXV6	CDKN2A-interacting protein	CDKN2AIP	6283
29.2853	28.868	28.94	30.2277	30.2042	30.3438				+	L_H	5	5	5	27.1	27.1	27.1	20.834	8.73E-18	3131800000	2.20965	0.0272288	1.22746	0.574701	Q9NY12-2;Q9NY12	Q9NY12-2;Q9NY12	H/ACA ribonucleoprotein complex subunit 1	GAR1	6285
23.0171	22.9171	23.2087	23.6758	23.8641	23.5218				+	L_H	3	3	3	7.7	7.7	7.7	38.711	1.12E-19	147460000	2.06827	0.032932	0.639631	0.30018	Q9NYK5;Q9NYK5-2;C9JG87	Q9NYK5;Q9NYK5-2;C9JG87	39S ribosomal protein L39, mitochondrial	MRPL39	6291
26.683	26.8919	26.8525	27.5193	27.45	27.3575				+	L_H	10	10	9	38.4	38.4	36.1	39.594	6.06E-53	524300000	2.71648	0.0149947	0.633159	0.304491	Q9NYL9;H0YNJ8;H0YKU1;H0YNU8	Q9NYL9;H0YNJ8;H0YKU1	Tropomodulin-3	TMOD3	6292
26.3175	26.1337	25.9656	26.9496	26.9891	26.9318				+	L_H	8	8	8	24.7	24.7	24.7	36.034	3.51E-27	783400000	1.87871	0.0422856	0.817893	0.388916	Q9NZ01;B3KSQ1;Q9NZ01-2	Q9NZ01;B3KSQ1	Trans-2,3-enoyl-CoA reductase	TECR	6297
27.7549	27.831	27.8309	28.3241	28.236	28.2977				+	L_H	10	10	10	40.4	40.4	40.4	37.551	3.89E-46	1706400000	3.71784	0.00605646	0.48035	0.235882	Q9NZL9;Q9NZL9-4;Q9NZL9-2;Q9NZL9-3;B7Z1X8;H7C0X7;E5RJR3;E5RFS9;Q9NZL9-5	Q9NZL9;Q9NZL9-4;Q9NZL9-2;Q9NZL9-3;B7Z1X8;H7C0X7	Methionine adenosyltransferase 2 subunit beta	MAT2B	6309
28.126	27.976	28.0183	28.6389	28.5995	28.4711				+	L_H	9	9	9	33.3	33.3	33.3	25.697	2.19E-29	1424600000	2.81762	0.0136081	0.529711	0.256203	Q9P016;Q9P016-2;E9PPQ6	Q9P016;Q9P016-2	Thymocyte nuclear protein 1	THYN1	6315
29.7746	29.716	29.7182	30.5171	30.6791	30.4196				+	L_H	21	21	21	55.2	55.2	55.2	56.084	1.24E-101	5536300000	2.21362	0.0271106	0.802336	0.386098	Q9P258	Q9P258	Protein RCC2	RCC2	6330
26.616	26.627	26.471	26.9657	26.976	26.8253				+	L_H	29	29	22	12.9	12.9	10.7	335.92	1.21E-108	711020000	2.13028	0.0301684	0.350987	0.169566	Q9P2D1;Q9P2D1-2;E9PNZ2;H0YDC1;C9JR69	Q9P2D1	Chromodomain-helicase-DNA-binding protein 7	CHD7	6335
25.9711	25.925	25.7741	26.3688	26.3995	26.4767				+	L_H	13	13	12	12.5	12.5	11.3	118.72	1.58E-53	486300000	2.39009	0.022036	0.52493	0.253882	Q9P2N5	Q9P2N5	RNA-binding protein 27	RBM27	6340
23.4111	23.026	23.0423	24.5353	24.5366	24.4518				+	L_H	7	6	6	18.7	15.1	15.1	37.806	1.07E-18	143060000	2.19029	0.0280146	1.34813	0.633277	Q9UDY4;C9JUL4	Q9UDY4	DnaJ homolog subfamily B member 4	DNAJB4	6367
28.2188	28.2238	28.1321	28.4276	28.5132	28.4969				+	L_H	16	16	16	34.2	34.2	34.2	70.86	1.26E-94	1372800000	2.69105	0.0155277	0.287685	0.141044	Q9UFC0;H7C5S6;H7C5R0;H7C5N7	Q9UFC0	Leucine-rich repeat and WD repeat-containing protein 1	LRWD1	6370
26.3154	26.3187	26.231	26.8899	26.8751	26.8683				+	L_H	11	11	11	16.1	16.1	16.1	87.996	9.10E-48	830220000	2.80444	0.0137104	0.589438	0.290449	Q9UGP8;E7EQH7;H0Y611	Q9UGP8;E7EQH7	Translocation protein SEC63 homolog	SEC63	6375
23.6322	23.6967	23.5157	24.4151	24.4751	24.639				+	L_H	7	7	7	13.1	13.1	13.1	92.239	7.66E-25	154240000	3.21621	0.00926328	0.894859	0.429121	Q9UHI6;E9PJ60;B4DWV7	Q9UHI6	Probable ATP-dependent RNA helicase DDX20	DDX20	6385
27.8868	28.0013	28.0104	28.6483	28.732	28.4725				+	L_H	4	4	4	29.2	29.2	29.2	16.648	8.89E-38	1788500000	2.32242	0.0236119	0.651455	0.312269	Q9UHV9	Q9UHV9	Prefoldin subunit 2	PFDN2	6392
24.8291	25.2231	24.6663	26.0303	25.7369	25.6724				+	L_H	7	7	7	19.1	19.1	19.1	59.844	3.09E-30	352300000	1.8495	0.0437088	0.907036	0.41255	Q9UHY1;F8W6G1;C9JHZ6	Q9UHY1;F8W6G1	Nuclear receptor-binding protein	NRBP1	6396
26.3629	26.2023	26.62	27.1923	26.9811	27.2438				+	L_H	16	16	16	11.1	11.1	11.1	170.45	9.77E-51	867860000	1.99373	0.0365627	0.743985	0.346715	Q9UIG0-2;Q9UIG0	Q9UIG0-2;Q9UIG0	Tyrosine-protein kinase BAZ1B	BAZ1B	6402
26.2649	26.1951	25.9581	27.2963	26.7917	26.9309				+	L_H	2	2	2	15.5	15.5	15.5	11.602	2.49E-05	333580000	1.89726	0.0411592	0.866925	0.398253	Q9UK45;REV__Q8N998	Q9UK45;REV__Q8N998	U6 snRNA-associated Sm-like protein LSm7	LSM7	6414
28.0659	27.9826	27.8772	28.6798	28.8808	28.8005				+	L_H	20	20	20	36.3	36.3	36.3	77.485	5.96E-95	1970700000	3.26537	0.00907627	0.811799	0.390293	Q9UKF6;G5E9W3;E7ER23;F5GXZ2;C9JZH6	Q9UKF6;G5E9W3;E7ER23;F5GXZ2	Cleavage and polyadenylation specificity factor subunit 3	CPSF3	6418
25.3963	25.2251	25.0497	25.6831	25.7828	25.9048				+	L_H	9	9	9	27.6	27.6	27.6	48.486	2.61E-31	535880000	1.88372	0.0420267	0.566538	0.267383	Q9UKS6;E9PIY1;E9PJ75;E9PNM9;E9PEB0;H0YDM6;E9PJ33	Q9UKS6	Protein kinase C and casein kinase substrate in neurons protein 3	PACSIN3	6424
30.1404	30.0062	30.0879	30.8323	30.8974	30.8199				+	L_H	28	28	28	24.4	24.4	24.4	150.56	1.23E-136	6751000000	3.60853	0.00658093	0.771693	0.377201	Q9UKV3-5;E7EQT4;Q9UKV3;G3V3B0;Q9UKV3-3;Q9UKV3-2;G3V3T3;REV__H0Y3P4;REV__P35579-2;REV__P35579	Q9UKV3-5;E7EQT4;Q9UKV3;G3V3B0;Q9UKV3-3;Q9UKV3-2	Apoptotic chromatin condensation inducer in the nucleus	ACIN1	6425
25.7337	25.8875	25.4203	26.5722	26.2846	26.4214				+	L_H	12	12	12	43.4	43.4	43.4	46.862	3.57E-66	569630000	1.81421	0.0458417	0.745548	0.345065	Q9UKX7-2;Q9UKX7;B4E2D3;B0QY21	Q9UKX7-2;Q9UKX7;B4E2D3	Nuclear pore complex protein Nup50	NUP50	6427
22.8174	22.6902	22.6997	23.2489	23.2747	23.4232				+	L_H	4	4	4	7.5	7.5	7.5	94.131	2.36E-09	37735000	2.84593	0.0131501	0.579863	0.280401	Q9ULF5;E7ENT5;E7EV45;B4DGU0	Q9ULF5	Zinc transporter ZIP10	SLC39A10	6436
23.3344	23.8801	23.5647	24.756	24.4378	24.3819				+	L_H	11	11	11	5.6	5.6	5.6	289.38	8.04E-35	130400000	1.95685	0.0381251	0.932192	0.42441	Q9ULT8;H0YJP0;G3V4V5;H0YJD4;H0Y3R1	Q9ULT8;H0YJP0	E3 ubiquitin-protein ligase HECTD1	HECTD1	6443
31.2958	31.262	31.3193	32.3406	32.1586	32.0542				+	L_H	19	19	19	68.8	68.8	68.8	55.18	3.96E-175	13842000000	2.16019	0.0289434	0.892076	0.42779	Q9UMS4;F5GY56;F5H2I0;H0YGZ5;H0YGF3	Q9UMS4	Pre-mRNA-processing factor 19	PRPF19	6450
22.9457	23.3957	23.3471	24.482	23.8961	24.0508				+	L_H	3	3	3	7.4	7.4	7.4	51.353	2.52E-10	98969000	1.77251	0.0482352	0.913472	0.41037	Q9UNF0-2;Q9UNF0;B0QYG7;B0QYG8	Q9UNF0-2;Q9UNF0	Protein kinase C and casein kinase substrate in neurons protein 2	PACSIN2	6458
